"sep=	"
ECL_S02_TimestampSync_Unix_CAL	ECL_S02_GSR_Range_CAL	ECL_S02_GSR_Skin_Conductance_CAL	ECL_S02_GSR_Skin_Resistance_CAL	ECL_S02_PPG_A12_CAL	
ms	no_units	uS	kOhms	mV	
1.7126463432847021E12	1.0	5.179257444065807	193.0778708723509	1322.3443223443223	
1.7126463433042034E12	1.0	5.179257444065807	193.0778708723509	1323.8095238095236	
1.7126463433237043E12	1.0	5.179257444065807	193.0778708723509	1371.4285714285713	
1.7126463433432056E12	1.0	5.179257444065807	193.0778708723509	1435.164835164835	
1.7126463433627065E12	1.0	5.179257444065807	193.0778708723509	1502.5641025641025	
1.7126463433822078E12	1.0	5.179257444065807	193.0778708723509	1550.9157509157508	
1.712646343401709E12	1.0	5.179257444065807	193.0778708723509	1591.9413919413919	
1.71264634342121E12	1.0	5.179257444065807	193.0778708723509	1613.186813186813	
1.7126463434407112E12	1.0	5.179257444065807	193.0778708723509	1608.7912087912086	
1.7126463434602122E12	1.0	5.174152212479739	193.26837691169214	1602.9304029304028	
1.7126463434797134E12	1.0	5.174152212479739	193.26837691169214	1588.278388278388	
1.7126463434992146E12	1.0	5.179257444065807	193.0778708723509	1575.091575091575	
1.7126463435187156E12	1.0	5.174152212479739	193.26837691169214	1553.113553113553	
1.7126463435382168E12	1.0	5.174152212479739	193.26837691169214	1520.14652014652	
1.7126463435577178E12	1.0	5.174152212479739	193.26837691169214	1492.3076923076922	
1.712646343577219E12	1.0	5.174152212479739	193.26837691169214	1469.5970695970695	
1.71264634359672E12	1.0	5.174152212479739	193.26837691169214	1452.014652014652	
1.7126463436162212E12	1.0	5.174152212479739	193.26837691169214	1428.5714285714284	
1.7126463436357224E12	1.0	5.169046980893671	193.45925925925926	1413.1868131868132	
1.7126463436552234E12	1.0	5.169046980893671	193.45925925925926	1402.9304029304028	
1.7126463436747246E12	1.0	5.169046980893671	193.45925925925926	1391.9413919413919	
1.7126463436942256E12	1.0	5.169046980893671	193.45925925925926	1386.080586080586	
1.7126463437137268E12	1.0	5.169046980893671	193.45925925925926	1389.0109890109889	
1.7126463437332278E12	1.0	5.169046980893671	193.45925925925926	1365.5677655677655	
1.712646343752729E12	1.0	5.169046980893671	193.45925925925926	1348.7179487179487	
1.7126463437722302E12	1.0	5.169046980893671	193.45925925925926	1346.5201465201465	
1.7126463437917312E12	1.0	5.163941749307603	193.65051903114187	1345.054945054945	
1.7126463438112324E12	1.0	5.163941749307603	193.65051903114187	1354.5787545787546	
1.7126463438307334E12	1.0	5.163941749307603	193.65051903114187	1347.2527472527472	
1.7126463438502346E12	1.0	5.163941749307603	193.65051903114187	1328.2051282051282	
1.7126463438697356E12	1.0	5.163941749307603	193.65051903114187	1309.1575091575091	
1.7126463438892368E12	1.0	5.163941749307603	193.65051903114187	1307.6923076923076	
1.712646343908738E12	1.0	5.163941749307603	193.65051903114187	1300.3663003663003	
1.712646343928239E12	1.0	5.158836517721535	193.8421573478476	1299.6336996336995	
1.7126463439477402E12	1.0	5.158836517721535	193.8421573478476	1302.5641025641025	
1.7126463439672412E12	1.0	5.158836517721535	193.8421573478476	1315.018315018315	
1.7126463439867424E12	1.0	5.158836517721535	193.8421573478476	1343.5897435897434	
1.7126463440062437E12	1.0	5.158836517721535	193.8421573478476	1377.2893772893772	
1.7126463440257446E12	1.0	5.153731286135468	194.03417533432392	1425.6410256410256	
1.7126463440452458E12	1.0	5.158836517721535	193.8421573478476	1483.5164835164835	
1.7126463440647468E12	1.0	5.153731286135468	194.03417533432392	1542.8571428571427	
1.712646344084248E12	1.0	5.153731286135468	194.03417533432392	1590.4761904761904	
1.712646344103749E12	1.0	5.153731286135468	194.03417533432392	1616.8498168498168	
1.7126463441232502E12	1.0	5.1486260545494	194.22657411998017	1619.047619047619	
1.7126463441427515E12	1.0	5.1486260545494	194.22657411998017	1594.139194139194	
1.7126463441622524E12	1.0	5.1486260545494	194.22657411998017	1553.113553113553	
1.7126463441817537E12	1.0	5.1486260545494	194.22657411998017	1504.0293040293038	
1.7126463442012546E12	1.0	5.1486260545494	194.22657411998017	1458.6080586080584	
1.7126463442207559E12	1.0	5.1486260545494	194.22657411998017	1428.5714285714284	
1.7126463442402568E12	1.0	5.1486260545494	194.22657411998017	1411.7216117216117	
1.712646344259758E12	1.0	5.143520822963333	194.41935483870967	1397.8021978021977	
1.7126463442792593E12	1.0	5.143520822963333	194.41935483870967	1394.8717948717947	
1.7126463442987603E12	1.0	5.143520822963333	194.41935483870967	1398.5347985347985	
1.7126463443182615E12	1.0	5.138415591377265	194.61251862891206	1419.7802197802198	
1.7126463443377625E12	1.0	5.143520822963333	194.41935483870967	1435.8974358974358	
1.7126463443572637E12	1.0	5.138415591377265	194.61251862891206	1430.03663003663	
1.712646344376765E12	1.0	5.138415591377265	194.61251862891206	1408.058608058608	
1.7126463443962659E12	1.0	5.138415591377265	194.61251862891206	1389.0109890109889	
1.712646344415767E12	1.0	5.138415591377265	194.61251862891206	1372.8937728937728	
1.712646344435268E12	1.0	5.138415591377265	194.61251862891206	1358.2417582417581	
1.7126463444547693E12	1.0	5.133310359791197	194.80606663351566	1357.5091575091574	
1.7126463444742703E12	1.0	5.133310359791197	194.80606663351566	1352.3809523809523	
1.7126463444937715E12	1.0	5.133310359791197	194.80606663351566	1329.6703296703297	
1.7126463445132727E12	1.0	5.133310359791197	194.80606663351566	1311.3553113553112	
1.7126463445327737E12	1.0	5.128205128205129	195.0	1301.098901098901	
1.712646344552275E12	1.0	5.128205128205129	195.0	1295.970695970696	
1.712646344571776E12	1.0	5.128205128205129	195.0	1285.7142857142856	
1.712646344591277E12	1.0	5.128205128205129	195.0	1276.1904761904761	
1.712646344610778E12	1.0	5.12309989661906	195.19431988041853	1278.3882783882782	
1.7126463446302793E12	1.0	5.12309989661906	195.19431988041853	1287.179487179487	
1.7126463446497805E12	1.0	5.128205128205129	195.0	1293.7728937728937	
1.7126463446692815E12	1.0	5.12309989661906	195.19431988041853	1323.076923076923	
1.7126463446887827E12	1.0	5.12309989661906	195.19431988041853	1366.3003663003662	
1.7126463447082837E12	1.0	5.12309989661906	195.19431988041853	1421.9780219780218	
1.712646344727785E12	1.0	5.12309989661906	195.19431988041853	1471.062271062271	
1.7126463447472861E12	1.0	5.117994665032993	195.38902743142143	1497.4358974358972	
1.712646344766787E12	1.0	5.117994665032993	195.38902743142143	1508.4249084249084	
1.7126463447862883E12	1.0	5.117994665032993	195.38902743142143	1520.8791208791208	
1.7126463448057893E12	1.0	5.112889433446925	195.58412381427857	1519.4139194139193	
1.7126463448252905E12	1.0	5.112889433446925	195.58412381427857	1510.6227106227104	
1.7126463448447915E12	1.0	5.112889433446925	195.58412381427857	1484.9816849816848	
1.7126463448642927E12	1.0	5.112889433446925	195.58412381427857	1430.7692307692307	
1.712646344883794E12	1.0	5.112889433446925	195.58412381427857	1386.080586080586	
1.712646344903295E12	1.0	5.112889433446925	195.58412381427857	1368.4981684981683	
1.7126463449227961E12	1.0	5.107784201860857	195.77961019490255	1364.102564102564	
1.712646344942297E12	1.0	5.107784201860857	195.77961019490255	1365.5677655677655	
1.7126463449617983E12	1.0	5.107784201860857	195.77961019490255	1368.4981684981683	
1.7126463449812993E12	1.0	5.107784201860857	195.77961019490255	1354.5787545787546	
1.7126463450008005E12	1.0	5.107784201860857	195.77961019490255	1345.054945054945	
